contestId,index,name,rating,tags,solvedCount,vector
417.0,E,Square Table,2400.0,constructive algorithms math probabilities,599.0,constructive algorithms math probabilities 2400.0
417.0,D,Cunning Gena,1900.0,bitmasks dp greedy sortings,1523.0,bitmasks dp greedy sortings 1900.0
417.0,C,Football,1400.0,constructive algorithms graphs implementation,3517.0,constructive algorithms graphs implementation 1400.0
417.0,B,Crash,1400.0,implementation,1416.0,implementation 1400.0
417.0,A,Elimination,1500.0,dp implementation math,1907.0,dp implementation math 1500.0
416.0,E,President's Path,2500.0,dp graphs shortest paths,801.0,dp graphs shortest paths 2500.0
416.0,D,Population Size,2400.0,greedy implementation math,623.0,greedy implementation math 2400.0
416.0,C,Booking System,1600.0,binary search dp greedy implementation,4785.0,binary search dp greedy implementation 1600.0
416.0,B,Art Union,1300.0,brute force dp implementation,5645.0,brute force dp implementation 1300.0
416.0,A,Guess a number!,1400.0,greedy implementation two pointers,5726.0,greedy implementation two pointers 1400.0
415.0,B,Mashmokh and Tokens,1500.0,binary search greedy implementation math,4146.0,binary search greedy implementation math 1500.0
415.0,A,Mashmokh and Lights,900.0,implementation,6329.0,implementation 900.0
414.0,E,Mashmokh's Designed Problem,3200.0,data structures,110.0,data structures 3200.0
414.0,D,Mashmokh and Water Tanks,2300.0,binary search data structures greedy trees two pointers,505.0,binary search data structures greedy trees two pointers 2300.0
414.0,C,Mashmokh and Reverse Operation,2100.0,combinatorics divide and conquer,1602.0,combinatorics divide and conquer 2100.0
414.0,B,Mashmokh and ACM,1400.0,combinatorics dp number theory,11502.0,combinatorics dp number theory 1400.0
414.0,A,Mashmokh and Numbers,1500.0,constructive algorithms number theory,6894.0,constructive algorithms number theory 1500.0
413.0,E,Maze 2D,2200.0,data structures divide and conquer,331.0,data structures divide and conquer 2200.0
413.0,D,2048,2000.0,bitmasks dp,468.0,bitmasks dp 2000.0
413.0,C,Jeopardy!,1400.0,greedy math,1529.0,greedy math 1400.0
413.0,B,Spyke Chatting,1300.0,implementation,1319.0,implementation 1300.0
413.0,A,Data Recovery,1200.0,implementation,1892.0,implementation 1200.0
412.0,E,E-mail Addresses,1900.0,implementation,673.0,implementation 1900.0
412.0,D,Giving Awards,2000.0,dfs and similar,1254.0,dfs and similar 2000.0
412.0,C,Pattern,1200.0,implementation strings,2474.0,implementation strings 1200.0
412.0,B,Network Configuration,900.0,greedy sortings,3213.0,greedy sortings 900.0
412.0,A,Poster,900.0,greedy implementation,2750.0,greedy implementation 900.0
411.0,C,Kicker,1700.0,implementation,897.0,implementation 1700.0
411.0,B,Multi-core Processor,1600.0,implementation,1116.0,implementation 1600.0
411.0,A,Password Check,800.0,implementation,4048.0,implementation 800.0
409.0,I,Feed the Golorp,2400.0,*special,74.0,*special 2400.0
409.0,H,A + B Strikes Back,1500.0,*special brute force constructive algorithms dsu implementation,5163.0,*special brute force constructive algorithms dsu implementation 1500.0
409.0,G,On a plane,2200.0,*special,322.0,*special 2200.0
409.0,F,000001,1900.0,*special,1524.0,*special 1900.0
409.0,E,Dome,1800.0,*special,446.0,*special 1800.0
409.0,D,Big Data,1700.0,*special,1183.0,*special 1700.0
409.0,C,Magnum Opus,1700.0,*special,1610.0,*special 1700.0
409.0,B,Mysterious Language,1700.0,*special,1119.0,*special 1700.0
409.0,A,The Great Game,1700.0,*special,2004.0,*special 1700.0
408.0,B,Garland,1200.0,implementation,4984.0,implementation 1200.0
408.0,A,Line to Cashier,900.0,implementation,7110.0,implementation 900.0
407.0,E,k-d-sequence,3100.0,data structures,307.0,data structures 3100.0
407.0,D,Largest Submatrix 3,2700.0,dp hashing,372.0,dp hashing 2700.0
407.0,C,Curious Array,2500.0,brute force combinatorics implementation math,614.0,brute force combinatorics implementation math 2500.0
407.0,B,Long Path,1600.0,dp implementation,4686.0,dp implementation 1600.0
407.0,A,Triangle,1600.0,brute force geometry implementation math,3690.0,brute force geometry implementation math 1600.0
406.0,E,Hamming Triples,2800.0,implementation math two pointers,169.0,implementation math two pointers 2800.0
406.0,D,Hill Climbing,2200.0,dfs and similar geometry trees,929.0,dfs and similar geometry trees 2200.0
405.0,E,Graph Cutting,2300.0,dfs and similar graphs,951.0,dfs and similar graphs 2300.0
405.0,D,Toy Sum,1700.0,greedy implementation math,2631.0,greedy implementation math 1700.0
405.0,C,Unusual Product,1600.0,implementation math,3793.0,implementation math 1600.0
405.0,B,Domino Effect,1100.0,,4506.0, 1100.0
405.0,A,Gravity Flip,900.0,greedy implementation sortings,37828.0,greedy implementation sortings 900.0
404.0,E,Maze 1D,2200.0,binary search greedy implementation,398.0,binary search greedy implementation 2200.0
404.0,D,Minesweeper 1D,1900.0,dp implementation,1458.0,dp implementation 1900.0
404.0,C,Restore Graph,1800.0,dfs and similar graphs sortings,3454.0,dfs and similar graphs sortings 1800.0
404.0,B,Marathon,1500.0,implementation math,2630.0,implementation math 1500.0
404.0,A,Valera and X,1000.0,implementation,11828.0,implementation 1000.0
403.0,E,Two Rooted Trees,2900.0,data structures implementation trees,127.0,data structures implementation trees 2900.0
403.0,D,Beautiful Pairs of Numbers,2300.0,combinatorics dp,808.0,combinatorics dp 2300.0
402.0,E,Strictly Positive Matrix,2200.0,graphs math,1515.0,graphs math 2200.0
402.0,D,Upgrading Array,1800.0,dp greedy math number theory,1868.0,dp greedy math number theory 1800.0
402.0,C,Searching for Graph,1500.0,brute force constructive algorithms graphs,3845.0,brute force constructive algorithms graphs 1500.0
402.0,B,Trees in a Row,1400.0,brute force implementation,2763.0,brute force implementation 1400.0
402.0,A,Nuts,1100.0,greedy math,3849.0,greedy math 1100.0
401.0,E,Olympic Games,2500.0,math,146.0,math 2500.0
401.0,D,Roman and Numbers,2000.0,bitmasks brute force combinatorics dp number theory,2510.0,bitmasks brute force combinatorics dp number theory 2000.0
401.0,C,Team,1400.0,constructive algorithms greedy implementation,11372.0,constructive algorithms greedy implementation 1400.0
401.0,B,Sereja and Contests,1200.0,greedy implementation math,3856.0,greedy implementation math 1200.0
401.0,A,Vanya and Cards,800.0,implementation math,11816.0,implementation math 800.0
400.0,E,Inna and Binary Logic,2100.0,binary search bitmasks data structures,713.0,binary search bitmasks data structures 2100.0
400.0,D,Dima and Bacteria,2000.0,dsu graphs shortest paths,2041.0,dsu graphs shortest paths 2000.0
400.0,C,Inna and Huge Candy Matrix,1500.0,implementation math,2538.0,implementation math 1500.0
400.0,B,Inna and New Matrix of Candies,1200.0,brute force implementation schedules,4409.0,brute force implementation schedules 1200.0
400.0,A,Inna and Choose Options,1000.0,implementation,5649.0,implementation 1000.0
399.0,B,Red and Blue Balls,,,1597.0, nan
399.0,A,Pages,,implementation,3600.0,implementation nan
398.0,E,Sorting Permutations,,,53.0, nan
398.0,D,Instant Messanger,,data structures,447.0,data structures nan
398.0,C,Tree and Array,,constructive algorithms,179.0,constructive algorithms nan
398.0,B,Painting The Wall,,dp probabilities,717.0,dp probabilities nan
398.0,A,Cards,,constructive algorithms implementation,833.0,constructive algorithms implementation nan
397.0,B,On Corruption and Numbers,,constructive algorithms implementation math,666.0,constructive algorithms implementation math nan
397.0,A,On Segment's Own Points,,implementation,1918.0,implementation nan
396.0,E,On Iteration of One Well-Known Function,,math,95.0,math nan
396.0,D,On Sum of Number of Inversions in Permutations,,combinatorics math,305.0,combinatorics math nan
396.0,C,On Changing Tree,,data structures graphs trees,1160.0,data structures graphs trees nan
396.0,B,On Sum of Fractions,,math number theory,832.0,math number theory nan
396.0,A,On Number of Decompositions into Multipliers,,combinatorics math number theory,1130.0,combinatorics math number theory nan
394.0,E,Lightbulb for Minister,,geometry,99.0,geometry nan
394.0,D,Physical Education and Buns,,brute force implementation math,231.0,brute force implementation math nan
394.0,C,Dominoes,,constructive algorithms greedy,456.0,constructive algorithms greedy nan
394.0,B,Very Beautiful Number,,math,493.0,math nan
394.0,A,Counting Sticks,,brute force implementation,2427.0,brute force implementation nan
393.0,B,Three matrices,,,1196.0, nan
393.0,A,Nineteen,,,4910.0, nan
392.0,E,Deleting Substrings,,,132.0, nan
392.0,D,Three Arrays,,data structures,170.0,data structures nan
392.0,C,Yet Another Number Sequence,,combinatorics math matrices,347.0,combinatorics math matrices nan
392.0,B,Tower of Hanoi,,dp,704.0,dp nan
392.0,A,Blocked Points,,math,791.0,math nan
391.0,F3,Stock Trading,,,55.0, nan
391.0,F2,Stock Trading,,greedy,53.0,greedy nan
391.0,F1,Stock Trading,,dp,110.0,dp nan
391.0,E2,Three Trees,,,110.0, nan
391.0,E1,Three Trees,,,90.0, nan
391.0,D2,Supercollider,,data structures,152.0,data structures nan
391.0,D1,Supercollider,,brute force,184.0,brute force nan
391.0,C3,The Tournament,,,126.0, nan
391.0,C2,The Tournament,,greedy,111.0,greedy nan
391.0,C1,The Tournament,,brute force,165.0,brute force nan
391.0,B,Word Folding,,brute force,297.0,brute force nan
391.0,A,Genetic Engineering,,implementation two pointers,1127.0,implementation two pointers nan
390.0,E,Inna and Large Sweet Matrix,,,218.0, nan
390.0,D,Inna and Sweet Matrix,,constructive algorithms,413.0,constructive algorithms nan
390.0,C,Inna and Candy Boxes,,data structures,566.0,data structures nan
390.0,B,"Inna, Dima and Song",,implementation,1094.0,implementation nan
390.0,A,Inna and Alarm Clock,,implementation,2691.0,implementation nan
389.0,B,Fox and Cross,1100.0,greedy implementation,5222.0,greedy implementation 1100.0
389.0,A,Fox and Number Game,1000.0,greedy math,8991.0,greedy math 1000.0
388.0,E,Fox and Meteor Shower,3100.0,geometry,89.0,geometry 3100.0
388.0,D,Fox and Perfect Sets,2700.0,math,253.0,math 2700.0
388.0,C,Fox and Card Game,2000.0,games greedy sortings,2122.0,games greedy sortings 2000.0
388.0,B,Fox and Minimal path,1900.0,bitmasks constructive algorithms graphs implementation math,1849.0,bitmasks constructive algorithms graphs implementation math 1900.0
388.0,A,Fox and Box Accumulation,1400.0,greedy sortings,8003.0,greedy sortings 1400.0
387.0,E,George and Cards,2200.0,binary search data structures,630.0,binary search data structures 2200.0
387.0,D,George and Interesting Graph,2200.0,graph matchings,539.0,graph matchings 2200.0
387.0,C,George and Number,1700.0,greedy implementation,1897.0,greedy implementation 1700.0
387.0,B,George and Round,1200.0,brute force greedy two pointers,7919.0,brute force greedy two pointers 1200.0
387.0,A,George and Sleep,900.0,implementation,6845.0,implementation 900.0
386.0,D,Game with Points,2100.0,dp graphs implementation shortest paths,268.0,dp graphs implementation shortest paths 2100.0
386.0,C,Diverse Substrings,2000.0,dp strings two pointers,379.0,dp strings two pointers 2000.0
386.0,B,"Fly, freebies, fly!",1400.0,binary search brute force implementation,1331.0,binary search brute force implementation 1400.0
386.0,A,Second-Price Auction,800.0,implementation,2423.0,implementation 800.0
385.0,E,Bear in the Field,2300.0,math matrices,425.0,math matrices 2300.0
385.0,D,Bear and Floodlight,2200.0,bitmasks dp geometry,552.0,bitmasks dp geometry 2200.0
385.0,C,Bear and Prime Numbers,1700.0,binary search brute force data structures dp implementation math number theory,6179.0,binary search brute force data structures dp implementation math number theory 1700.0
385.0,B,Bear and Strings,1200.0,brute force greedy implementation math strings,6140.0,brute force greedy implementation math strings 1200.0
385.0,A,Bear and Raspberry,1000.0,brute force greedy implementation,10589.0,brute force greedy implementation 1000.0
384.0,B,Multitasking,1500.0,greedy implementation sortings two pointers,2735.0,greedy implementation sortings two pointers 1500.0
384.0,A,Coder,800.0,implementation,11665.0,implementation 800.0
383.0,E,Vowels,2700.0,combinatorics divide and conquer dp,1008.0,combinatorics divide and conquer dp 2700.0
383.0,D,Antimatter,2300.0,dp,1998.0,dp 2300.0
383.0,C,Propagating tree,2000.0,data structures dfs and similar trees,3557.0,data structures dfs and similar trees 2000.0
383.0,B,Volcanoes,2500.0,binary search implementation sortings two pointers,510.0,binary search implementation sortings two pointers 2500.0
383.0,A,Milking cows,1600.0,data structures greedy,4248.0,data structures greedy 1600.0
382.0,E,Ksenia and Combinatorics,2600.0,combinatorics dp,238.0,combinatorics dp 2600.0
382.0,D,Ksenia and Pawns,2200.0,dfs and similar graphs implementation trees,553.0,dfs and similar graphs implementation trees 2200.0
382.0,C,Arithmetic Progression,1700.0,implementation sortings,5491.0,implementation sortings 1700.0
382.0,B,Number Busters,2000.0,binary search math,1194.0,binary search math 2000.0
382.0,A,Ksenia and Pan Scales,1100.0,greedy implementation,6332.0,greedy implementation 1100.0
381.0,B,Sereja and Stairs,1100.0,greedy implementation sortings,4774.0,greedy implementation sortings 1100.0
381.0,A,Sereja and Dima,800.0,greedy implementation two pointers,19811.0,greedy implementation two pointers 800.0
380.0,E,Sereja and Dividing,2600.0,data structures,205.0,data structures 2600.0
380.0,D,Sereja and Cinema,2500.0,combinatorics math,345.0,combinatorics math 2500.0
380.0,C,Sereja and Brackets,2000.0,data structures schedules,6766.0,data structures schedules 2000.0
380.0,B,Sereja and Tree,2400.0,graphs implementation,447.0,graphs implementation 2400.0
380.0,A,Sereja and Prefixes,1600.0,binary search brute force,2216.0,binary search brute force 1600.0
379.0,G,New Year Cactus,3100.0,dp,85.0,dp 3100.0
379.0,F,New Year Tree,2400.0,data structures divide and conquer trees,1264.0,data structures divide and conquer trees 2400.0
379.0,E,New Year Tree Decorations,2500.0,geometry schedules sortings,279.0,geometry schedules sortings 2500.0
379.0,D,New Year Letter,2000.0,bitmasks brute force dp,1233.0,bitmasks brute force dp 2000.0
379.0,C,New Year Ratings Change,1400.0,greedy sortings,5411.0,greedy sortings 1400.0
379.0,B,New Year Present,1200.0,constructive algorithms implementation,5902.0,constructive algorithms implementation 1200.0
379.0,A,New Year Candles,1000.0,implementation,24255.0,implementation 1000.0
378.0,B,Semifinals,1300.0,implementation sortings,3597.0,implementation sortings 1300.0
378.0,A,Playing with Dice,800.0,brute force,13777.0,brute force 800.0
377.0,E,Cookie Clicker,2800.0,dp geometry,219.0,dp geometry 2800.0
377.0,D,Developing Game,2400.0,data structures,682.0,data structures 2400.0
377.0,C,Captains Mode,2200.0,bitmasks dp games,865.0,bitmasks dp games 2200.0
377.0,B,Preparing for the Contest,1900.0,binary search data structures greedy sortings,1610.0,binary search data structures greedy sortings 1900.0
377.0,A,Maze,1600.0,dfs and similar,11591.0,dfs and similar 1600.0
376.0,B,I.O.U.,1300.0,implementation,3799.0,implementation 1300.0
376.0,A,Lever,900.0,implementation math,6021.0,implementation math 900.0
375.0,E,Red and Black Tree,3000.0,dp implementation math,250.0,dp implementation math 3000.0
375.0,D,Tree and Queries,2400.0,data structures dfs and similar trees,2869.0,data structures dfs and similar trees 2400.0
375.0,C,Circling Round Treasures,2600.0,bitmasks shortest paths,341.0,bitmasks shortest paths 2600.0
375.0,B,Maximum Submatrix 2,1600.0,data structures dp implementation sortings,3865.0,data structures dp implementation sortings 1600.0
375.0,A,Divisible by Seven,1600.0,math number theory,3329.0,math number theory 1600.0
374.0,E,Inna and Babies,2600.0,binary search data structures dsu geometry implementation,149.0,binary search data structures dsu geometry implementation 2600.0
374.0,D,Inna and Sequence ,2000.0,binary search data structures dp trees,638.0,binary search data structures dp trees 2000.0
374.0,C,Inna and Dima,1900.0,dfs and similar dp graphs implementation,1956.0,dfs and similar dp graphs implementation 1900.0
374.0,B,Inna and Nine,1500.0,combinatorics greedy,2469.0,combinatorics greedy 1500.0
374.0,A,Inna and Pink Pony,2000.0,greedy implementation,2224.0,greedy implementation 2000.0
373.0,B,Making Sequences is Fun,1600.0,binary search implementation math,2002.0,binary search implementation math 1600.0
373.0,A,Collecting Beats is Fun,900.0,implementation,6906.0,implementation 900.0
372.0,E,Drawing Circles is Fun,3000.0,combinatorics geometry,130.0,combinatorics geometry 3000.0
372.0,D,Choosing Subtree is Fun,2600.0,binary search data structures dfs and similar trees two pointers,500.0,binary search data structures dfs and similar trees two pointers 2600.0
372.0,C,Watching Fireworks is Fun,2100.0,data structures dp math,1593.0,data structures dp math 2100.0
372.0,B,Counting Rectangles is Fun,1900.0,brute force divide and conquer dp,1875.0,brute force divide and conquer dp 1900.0
372.0,A,Counting Kangaroos is Fun,1600.0,binary search greedy sortings two pointers,7073.0,binary search greedy sortings two pointers 1600.0
371.0,E,Subway Innovation,2000.0,greedy math two pointers,874.0,greedy math two pointers 2000.0
371.0,D,Vessels,1800.0,data structures dsu implementation trees,3290.0,data structures dsu implementation trees 1800.0
371.0,C,Hamburgers,1600.0,binary search brute force,8860.0,binary search brute force 1600.0
371.0,B,Fox Dividing Cheese,1300.0,math number theory,6143.0,math number theory 1300.0
371.0,A,K-Periodic Array,1000.0,greedy implementation math,4116.0,greedy implementation math 1000.0
370.0,E,Summer Reading,2500.0,dp greedy,164.0,dp greedy 2500.0
370.0,D,Broken Monitor,2100.0,brute force constructive algorithms greedy implementation,487.0,brute force constructive algorithms greedy implementation 2100.0
370.0,C,Mittens,1800.0,constructive algorithms greedy sortings,1260.0,constructive algorithms greedy sortings 1800.0
370.0,B,Berland Bingo,1300.0,implementation,2178.0,implementation 1300.0
370.0,A,"Rook, Bishop and King",1100.0,graphs math shortest paths,5179.0,graphs math shortest paths 1100.0
369.0,E,Valera and Queries,2200.0,binary search data structures,1228.0,binary search data structures 2200.0
369.0,D,Valera and Fools,2200.0,dfs and similar dp graphs shortest paths,832.0,dfs and similar dp graphs shortest paths 2200.0
369.0,C,Valera and Elections,1600.0,dfs and similar graphs trees,5996.0,dfs and similar graphs trees 1600.0
369.0,B,Valera and Contest,1400.0,constructive algorithms implementation math,4377.0,constructive algorithms implementation math 1400.0
369.0,A,Valera and Plates,900.0,greedy implementation,7738.0,greedy implementation 900.0
368.0,B,Sereja and Suffixes,1100.0,data structures dp,19657.0,data structures dp 1100.0
368.0,A,Sereja and Coat Rack,1000.0,implementation,5615.0,implementation 1000.0
367.0,E,Sereja and Intervals,2700.0,combinatorics dp,611.0,combinatorics dp 2700.0
367.0,D,Sereja and Sets,2400.0,bitmasks dfs and similar,493.0,bitmasks dfs and similar 2400.0
367.0,C,Sereja and the Arrangement of Numbers,2000.0,graphs greedy sortings,1424.0,graphs greedy sortings 2000.0
367.0,B,Sereja ans Anagrams,1900.0,binary search data structures,1986.0,binary search data structures 1900.0
367.0,A,Sereja and Algorithm ,1500.0,data structures implementation,3686.0,data structures implementation 1500.0
366.0,E,Dima and Magic Guitar,2200.0,brute force implementation math,570.0,brute force implementation math 2200.0
366.0,D,Dima and Trap Graph,2000.0,binary search data structures dfs and similar dsu shortest paths two pointers,925.0,binary search data structures dfs and similar dsu shortest paths two pointers 2000.0
366.0,C,Dima and Salad,1900.0,dp,2759.0,dp 1900.0
366.0,B,Dima and To-do List,1200.0,brute force implementation,4609.0,brute force implementation 1200.0
366.0,A,Dima and Guards,1100.0,implementation,3672.0,implementation 1100.0
365.0,B,The Fibonacci Segment,1100.0,implementation,8094.0,implementation 1100.0
365.0,A,Good Number,1100.0,implementation,7344.0,implementation 1100.0
364.0,E,Empty Rectangles,3000.0,divide and conquer two pointers,195.0,divide and conquer two pointers 3000.0
364.0,D,Ghd,2900.0,brute force math probabilities,871.0,brute force math probabilities 2900.0
364.0,C,Beautiful Set,2300.0,brute force number theory,478.0,brute force number theory 2300.0
364.0,B,Free Market,2200.0,dp greedy,902.0,dp greedy 2200.0
364.0,A,Matrix,1600.0,combinatorics data structures implementation,3640.0,combinatorics data structures implementation 1600.0
363.0,E,Two Circles,2500.0,brute force data structures implementation,151.0,brute force data structures implementation 2500.0
363.0,D,Renting Bikes,1800.0,binary search greedy,2340.0,binary search greedy 1800.0
363.0,C,Fixing Typos,1400.0,greedy implementation,8252.0,greedy implementation 1400.0
363.0,B,Fence,1100.0,brute force dp,19519.0,brute force dp 1100.0
363.0,A,Soroban,800.0,implementation,6456.0,implementation 800.0
362.0,E,Petya and Pipes,2300.0,flows graphs shortest paths,503.0,flows graphs shortest paths 2300.0
362.0,D,Fools and Foolproof Roads,2100.0,data structures dfs and similar dsu graphs greedy,684.0,data structures dfs and similar dsu graphs greedy 2100.0
362.0,C,Insertion Sort,1900.0,data structures dp implementation math,1058.0,data structures dp implementation math 1900.0
362.0,B,Petya and Staircases,1100.0,implementation sortings,7856.0,implementation sortings 1100.0
362.0,A,Two Semiknights Meet,1500.0,greedy math,2367.0,greedy math 1500.0
361.0,B,Levko and Permutation,1200.0,constructive algorithms math number theory,4862.0,constructive algorithms math number theory 1200.0
361.0,A,Levko and Table,800.0,constructive algorithms implementation,9380.0,constructive algorithms implementation 800.0
360.0,E,Levko and Game,2800.0,graphs greedy shortest paths,289.0,graphs greedy shortest paths 2800.0
360.0,D,Levko and Sets,2600.0,number theory,276.0,number theory 2600.0
360.0,C,Levko and Strings,2500.0,combinatorics dp,693.0,combinatorics dp 2500.0
360.0,B,Levko and Array,2000.0,binary search dp,1860.0,binary search dp 2000.0
360.0,A,Levko and Array Recovery,1700.0,greedy implementation,1806.0,greedy implementation 1700.0
359.0,E,Neatness,2400.0,constructive algorithms dfs and similar,339.0,constructive algorithms dfs and similar 2400.0
359.0,D,Pair of Numbers,2000.0,binary search brute force data structures math two pointers,3065.0,binary search brute force data structures math two pointers 2000.0
359.0,C,Prime Number,1900.0,math number theory,2098.0,math number theory 1900.0
359.0,B,Permutation,1400.0,constructive algorithms dp math,4539.0,constructive algorithms dp math 1400.0
359.0,A,Table,1000.0,constructive algorithms greedy implementation,5622.0,constructive algorithms greedy implementation 1000.0
358.0,E,Dima and Kicks,2300.0,brute force dsu graphs implementation,320.0,brute force dsu graphs implementation 2300.0
358.0,D,Dima and Hares,1800.0,dp greedy,2615.0,dp greedy 1800.0
358.0,C,Dima and Containers,2000.0,constructive algorithms greedy implementation,1448.0,constructive algorithms greedy implementation 2000.0
358.0,B,Dima and Text Messages,1500.0,brute force strings,3167.0,brute force strings 1500.0
358.0,A,Dima and Continuous Line,1400.0,brute force implementation,5445.0,brute force implementation 1400.0
357.0,B,Flag Day,1400.0,constructive algorithms implementation,5077.0,constructive algorithms implementation 1400.0
357.0,A,Group of Students,1000.0,brute force greedy implementation,4975.0,brute force greedy implementation 1000.0
356.0,E,Xenia and String Problem,3000.0,dp hashing implementation string suffix structures strings,203.0,dp hashing implementation string suffix structures strings 3000.0
356.0,D,Bags and Coins,2700.0,bitmasks constructive algorithms dp greedy,552.0,bitmasks constructive algorithms dp greedy 2700.0
356.0,C,Compartments,2100.0,combinatorics constructive algorithms greedy implementation,1047.0,combinatorics constructive algorithms greedy implementation 2100.0
356.0,B,Xenia and Hamming,1900.0,implementation math,1584.0,implementation math 1900.0
356.0,A,Knight Tournament,1500.0,data structures dsu,7138.0,data structures dsu 1500.0
355.0,B,Vasya and Public Transport,1100.0,greedy implementation,3560.0,greedy implementation 1100.0
355.0,A,Vasya and Digital Root,1100.0,constructive algorithms implementation,6237.0,constructive algorithms implementation 1100.0
354.0,E,Lucky Number Representation,2200.0,constructive algorithms dfs and similar dp,725.0,constructive algorithms dfs and similar dp 2200.0
354.0,D,Transferring Pyramid,2900.0,dp,207.0,dp 2900.0
354.0,C,Vasya and Beautiful Arrays,2100.0,brute force dp number theory,2073.0,brute force dp number theory 2100.0
354.0,B,Game with Strings,2400.0,bitmasks dp games,354.0,bitmasks dp games 2400.0
354.0,A,Vasya and Robot,1500.0,brute force greedy math,4109.0,brute force greedy math 1500.0
353.0,E,Antichain,2200.0,dp graph matchings greedy,469.0,dp graph matchings greedy 2200.0
353.0,D,Queue,2000.0,constructive algorithms dp,1804.0,constructive algorithms dp 2000.0
353.0,C,Find Maximum,1600.0,implementation math number theory,3371.0,implementation math number theory 1600.0
353.0,B,Two Heaps,1900.0,combinatorics constructive algorithms greedy implementation math sortings,1891.0,combinatorics constructive algorithms greedy implementation math sortings 1900.0
353.0,A,Domino,1200.0,implementation math,10017.0,implementation math 1200.0
352.0,B,Jeff and Periods,1300.0,implementation sortings,7686.0,implementation sortings 1300.0
352.0,A,Jeff and Digits,1000.0,brute force implementation math,12235.0,brute force implementation math 1000.0
351.0,E,Jeff and Permutation,2200.0,greedy,1041.0,greedy 2200.0
351.0,D,Jeff and Removing Periods,2700.0,data structures,582.0,data structures 2700.0
351.0,C,Jeff and Brackets,2500.0,dp matrices,407.0,dp matrices 2500.0
351.0,B,Jeff and Furik,1900.0,combinatorics dp probabilities,1708.0,combinatorics dp probabilities 1900.0
351.0,A,Jeff and Rounding,1800.0,dp greedy implementation math,2241.0,dp greedy implementation math 1800.0
350.0,E,Wrong Floyd,2200.0,brute force constructive algorithms dfs and similar graphs,612.0,brute force constructive algorithms dfs and similar graphs 2200.0
350.0,D,Looking for Owls,2400.0,binary search data structures geometry hashing sortings,183.0,binary search data structures geometry hashing sortings 2400.0
350.0,C,Bombs,1600.0,greedy implementation sortings,4760.0,greedy implementation sortings 1600.0
350.0,B,Resort,1500.0,graphs,2515.0,graphs 1500.0
350.0,A,TL,1200.0,brute force greedy implementation,9065.0,brute force greedy implementation 1200.0
349.0,B,Color the Fence,1700.0,data structures dp greedy implementation,8462.0,data structures dp greedy implementation 1700.0
349.0,A,Cinema Line,1100.0,greedy implementation,15970.0,greedy implementation 1100.0
348.0,E,Pilgrims,2800.0,dfs and similar dp trees,270.0,dfs and similar dp trees 2800.0
348.0,D,Turtles,2500.0,dp matrices,630.0,dp matrices 2500.0
348.0,C,Subset Sums,2500.0,brute force data structures,1119.0,brute force data structures 2500.0
348.0,B,Apple Tree,2100.0,dfs and similar number theory trees,1532.0,dfs and similar number theory trees 2100.0
348.0,A,Mafia,1600.0,binary search math sortings,8020.0,binary search math sortings 1600.0
347.0,B,Fixed Points,1100.0,brute force implementation math,6492.0,brute force implementation math 1100.0
347.0,A,Difference Row,1300.0,constructive algorithms implementation sortings,5742.0,constructive algorithms implementation sortings 1300.0
346.0,E,Doodle Jump,3000.0,math number theory,143.0,math number theory 3000.0
346.0,D,Robot Control,2600.0,dp graphs shortest paths,453.0,dp graphs shortest paths 2600.0
346.0,C,Number Transformation II,2200.0,greedy math,1172.0,greedy math 2200.0
346.0,B,Lucky Common Subsequence,2000.0,dp strings,2191.0,dp strings 2000.0
346.0,A,Alice and Bob,1600.0,games math number theory,5887.0,games math number theory 1600.0
345.0,G,Suffix Subgroup,2200.0,*special strings,38.0,*special strings 2200.0
345.0,F,Superstitions Inspection,2700.0,*special,34.0,*special 2700.0
345.0,E,Black Cat Rush,2700.0,*special,33.0,*special 2700.0
345.0,D,Chain Letter,2200.0,*special dfs and similar graphs,67.0,*special dfs and similar graphs 2200.0
345.0,C,Counting Fridays,2000.0,*special,110.0,*special 2000.0
345.0,B,Triskaidekaphobia,2100.0,*special,112.0,*special 2100.0
345.0,A,Expecting Trouble,1500.0,*special probabilities,369.0,*special probabilities 1500.0
344.0,B,Simple Molecules,1200.0,brute force graphs math,5985.0,brute force graphs math 1200.0
344.0,A,Magnets,800.0,implementation,40680.0,implementation 800.0
343.0,E,Pumping Stations,2900.0,brute force dfs and similar divide and conquer flows graphs greedy trees,301.0,brute force dfs and similar divide and conquer flows graphs greedy trees 2900.0
343.0,D,Water Tree,2100.0,data structures dfs and similar graphs trees,2694.0,data structures dfs and similar graphs trees 2100.0
343.0,C,Read Time,1900.0,binary search greedy two pointers,2105.0,binary search greedy two pointers 1900.0
343.0,B,Alternating Current,1600.0,data structures greedy implementation,6387.0,data structures greedy implementation 1600.0
343.0,A,Rational Resistance,1600.0,math number theory,6001.0,math number theory 1600.0
342.0,E,Xenia and Tree,2400.0,data structures divide and conquer trees,3783.0,data structures divide and conquer trees 2400.0
342.0,D,Xenia and Dominoes,2100.0,bitmasks dfs and similar dp,381.0,bitmasks dfs and similar dp 2100.0
342.0,C,Cupboard and Balloons,1900.0,geometry,1546.0,geometry 1900.0
342.0,B,Xenia and Spies,1500.0,brute force greedy implementation,2985.0,brute force greedy implementation 1500.0
342.0,A,Xenia and Divisors,1200.0,greedy implementation,6770.0,greedy implementation 1200.0
